id,lt10_prob
135,0.5467378497123718
136,0.6554664373397827
137,0.5949676036834717
138,0.5971356630325317
139,0.6192145347595215
140,0.6785663366317749
141,0.5855649709701538
142,0.5315291285514832
143,0.5150097012519836
144,0.5424843430519104
145,0.6679098606109619
146,0.507435142993927
147,0.6446308493614197
148,0.6640320420265198
149,0.6382410526275635
150,0.6653352379798889
151,0.6022121906280518
152,0.6379879117012024
153,0.43295156955718994
154,0.6722073554992676
155,0.6009746789932251
156,0.5968997478485107
157,0.5340674519538879
158,0.6250526905059814
159,0.5949206948280334
160,0.6491317749023438
161,0.5481706857681274
162,0.5719444155693054
163,0.6764258742332458
164,0.6632875204086304
165,0.5631912350654602
166,0.6379985213279724
167,0.6288937330245972
168,0.5289241671562195
169,0.5348963141441345
170,0.6355094909667969
171,0.6473847031593323
172,0.5323322415351868
173,0.4702485203742981
174,0.6620373725891113
175,0.6200050711631775
176,0.6770461201667786
177,0.6206673979759216
178,0.4590541124343872
179,0.6431025862693787
180,0.6139209270477295
181,0.6843060851097107
182,0.5717586874961853
183,0.6618750095367432
184,0.5986260771751404
185,0.5383164882659912
186,0.6583840847015381
187,0.6257864832878113
188,0.6555513143539429
189,0.6275734901428223
190,0.6633751392364502
191,0.6375210285186768
192,0.5645723342895508
193,0.5122617483139038
194,0.678758442401886
195,0.6391133666038513
196,0.6617448925971985
197,0.4912421405315399
198,0.6758593916893005
199,0.5902737379074097
200,0.6360999941825867
201,0.6431889533996582
202,0.6624463200569153
203,0.595146656036377
204,0.651220440864563
205,0.6278582215309143
206,0.6470791101455688
207,0.5696794986724854
208,0.42059579491615295
209,0.6437050700187683
210,0.6721383333206177
211,0.5513803362846375
212,0.5852419137954712
213,0.6819553971290588
214,0.6097585558891296
215,0.5604280233383179
216,0.5189096927642822
217,0.6117366552352905
218,0.5666868090629578
219,0.45101988315582275
220,0.38459616899490356
221,0.6763015985488892
222,0.5501444339752197
223,0.5707904100418091
224,0.6017337441444397
225,0.6790462732315063
226,0.5766674876213074
227,0.6408710479736328
228,0.6669461131095886
229,0.6647283434867859
230,0.6790112257003784
231,0.6663259267807007
232,0.6794357299804688
233,0.6200860142707825
234,0.6694548726081848
235,0.5341789722442627
236,0.47104305028915405
237,0.5371827483177185
238,0.6260613799095154
239,0.6470987200737
240,0.494260311126709
241,0.5852882862091064
242,0.551531970500946
243,0.679365873336792
244,0.5358565449714661
245,0.40267473459243774
246,0.482212096452713
247,0.4203159213066101
248,0.6231876611709595
249,0.583828330039978
250,0.6370772123336792
251,0.6784830093383789
252,0.43920382857322693
253,0.5134648084640503
254,0.5977011919021606
255,0.6375980377197266
256,0.6732324361801147
257,0.6502071022987366
258,0.6769099831581116
259,0.6536784172058105
260,0.5804427862167358
261,0.6688397526741028
262,0.5758569240570068
263,0.6790395379066467
264,0.4111231565475464
265,0.4476664662361145
266,0.5170355439186096
267,0.43812867999076843
268,0.5754895210266113
269,0.6831011772155762
270,0.6506689190864563
271,0.632230818271637
272,0.48971807956695557
273,0.6495574116706848
274,0.5714815258979797
275,0.6320480704307556
276,0.4702821969985962
277,0.5818990468978882
278,0.6099470853805542
279,0.6657613515853882
280,0.6297314763069153
281,0.6489165425300598
282,0.6655534505844116
283,0.6218258142471313
284,0.6130695939064026
285,0.6186417937278748
286,0.5695971250534058
287,0.6151012182235718
288,0.6312089562416077
289,0.5466906428337097
290,0.5817064046859741
291,0.6266458630561829
292,0.37412551045417786
293,0.40592727065086365
294,0.6766002774238586
295,0.6535629630088806
296,0.6538902521133423
297,0.6223121881484985
298,0.6711869239807129
299,0.6830704212188721
300,0.5589059591293335
301,0.6475695371627808
302,0.6633259057998657
303,0.4104597866535187
304,0.6095190644264221
305,0.5763766765594482
306,0.5567380785942078
307,0.6566566228866577
308,0.5876846313476562
309,0.6338377594947815
310,0.5861590504646301
311,0.5757904648780823
312,0.681789219379425
313,0.42613962292671204
314,0.6688839793205261
315,0.6632655262947083
316,0.6685497164726257
317,0.6634765863418579
318,0.4222073554992676
319,0.6004313826560974
320,0.6078741550445557
321,0.6610631942749023
322,0.6543645262718201
323,0.6125836372375488
324,0.5429055094718933
325,0.5832707285881042
326,0.46064960956573486
327,0.6844670176506042
328,0.6483149528503418
329,0.6047310829162598
330,0.42245960235595703
331,0.6113830208778381
332,0.5008796453475952
333,0.577795684337616
334,0.5478770136833191
335,0.6595167517662048
336,0.6090295314788818
337,0.6040765643119812
338,0.6399399638175964
339,0.5053170323371887
340,0.6098760366439819
341,0.6612878441810608
342,0.6132383942604065
343,0.6667924523353577
344,0.6731077432632446
345,0.6763141751289368
346,0.6791753768920898
347,0.6769475340843201
348,0.6636106371879578
349,0.6134713292121887
350,0.6611852049827576
351,0.6685452461242676
352,0.6310891509056091
353,0.6391573548316956
354,0.6631697416305542
355,0.6266497373580933
356,0.680604100227356
357,0.6760149598121643
358,0.6799584627151489
359,0.6315048336982727
360,0.6750370264053345
361,0.6542319655418396
362,0.6808305978775024
363,0.6671985983848572
364,0.543901264667511
365,0.6400721073150635
366,0.6366311311721802
367,0.6572057008743286
368,0.5618093013763428
369,0.6104210615158081
370,0.5978349447250366
371,0.631429135799408
372,0.52271968126297
373,0.6812496185302734
374,0.4933183491230011
375,0.6885099411010742
376,0.6639596819877625
377,0.6440569162368774
378,0.6206201910972595
379,0.6429288983345032
380,0.6750203967094421
381,0.6045174598693848
382,0.6767171025276184
383,0.6130136251449585
384,0.6642007231712341
385,0.6323001980781555
386,0.6389497518539429
387,0.5531935095787048
388,0.6512983441352844
389,0.6961166858673096
390,0.5885846018791199
391,0.5743648409843445
392,0.5384730696678162
393,0.6760742664337158
394,0.46246764063835144
395,0.5809780955314636
396,0.5829096436500549
397,0.6806985139846802
398,0.5376344323158264
399,0.6834719777107239
400,0.6800370812416077
401,0.6547680497169495
402,0.6797510981559753
403,0.39358505606651306
404,0.6696181893348694
405,0.6458313465118408
406,0.6438024640083313
407,0.5434550046920776
408,0.42847946286201477
409,0.627264142036438
410,0.492916464805603
411,0.5972130298614502
412,0.63287752866745
413,0.437550812959671
414,0.6549625396728516
415,0.6630509495735168
416,0.6711181402206421
417,0.5913372039794922
418,0.6162799596786499
419,0.5463708639144897
420,0.6452771425247192
421,0.574106752872467
422,0.393963485956192
423,0.6516895890235901
424,0.677217423915863
425,0.6805202960968018
426,0.587522566318512
427,0.636018693447113
428,0.6820589900016785
429,0.5658262372016907
430,0.6621779203414917
431,0.6726629734039307
432,0.5340538024902344
433,0.4765561521053314
434,0.5202314853668213
435,0.4139690697193146
436,0.5011332035064697
437,0.6622886657714844
438,0.5646007657051086
439,0.5888234376907349
440,0.6566962599754333
441,0.5140964984893799
442,0.6276057362556458
443,0.6447912454605103
444,0.6428999304771423
445,0.6180001497268677
446,0.5600641965866089
447,0.42933550477027893
448,0.6291767358779907
449,0.6760634183883667
450,0.4961673319339752
451,0.46041300892829895
452,0.5633780360221863
453,0.6158508062362671
454,0.6079915761947632
455,0.521899938583374
456,0.5856171250343323
457,0.6497138738632202
458,0.6031560897827148
459,0.48845699429512024
460,0.4187147319316864
461,0.6154123544692993
462,0.6511719226837158
463,0.6917634606361389
464,0.5207737684249878
465,0.6069521307945251
466,0.5277003049850464
467,0.6513044834136963
468,0.5936382412910461
469,0.646699070930481
470,0.6601108312606812
471,0.6808311939239502
472,0.6352470517158508
473,0.6676735877990723
474,0.5867937207221985
475,0.6420934796333313
476,0.6655001640319824
477,0.6700071096420288
478,0.6131755113601685
479,0.6590854525566101
480,0.5339525938034058
481,0.5821508765220642
482,0.6338568329811096
483,0.6628262996673584
484,0.640624463558197
485,0.6683236956596375
486,0.689667284488678
487,0.6781989336013794
488,0.6713924407958984
489,0.6758779883384705
490,0.6733569502830505
491,0.6656118631362915
492,0.6499515175819397
493,0.6751320362091064
494,0.6692120432853699
495,0.6504429578781128
496,0.6910303831100464
497,0.6720548868179321
498,0.6810181140899658
499,0.6889529228210449
500,0.6752554774284363
501,0.6523378491401672
502,0.639225423336029
503,0.6475363373756409
504,0.6429592967033386
505,0.6625130772590637
506,0.680582582950592
507,0.6598669290542603
508,0.6847267746925354
509,0.6796329021453857
510,0.6308163404464722
511,0.6458869576454163
512,0.6070510745048523
513,0.6089522242546082
514,0.6094954609870911
515,0.6685315370559692
516,0.614835798740387
517,0.5410445332527161
518,0.6920233964920044
519,0.6580707430839539
520,0.6377753615379333
521,0.6792999505996704
522,0.6528989672660828
523,0.6936771869659424
524,0.6503555774688721
525,0.6916923522949219
526,0.6775277256965637
527,0.6665291786193848
528,0.6854761838912964
529,0.6900147199630737
530,0.6438924670219421
531,0.6860432028770447
532,0.6602015495300293
533,0.6928369402885437
534,0.6594981551170349
535,0.6740512251853943
536,0.6835590600967407
537,0.6954239010810852
538,0.6682934165000916
539,0.6902095675468445
540,0.6766544580459595
541,0.637535572052002
542,0.5124624371528625
543,0.6731112003326416
544,0.5788572430610657
545,0.5736668109893799
546,0.6910507678985596
547,0.5323264002799988
548,0.6318977475166321
549,0.579281210899353
550,0.6553196907043457
551,0.5473820567131042
552,0.658344030380249
553,0.6586233973503113
554,0.6710891127586365
555,0.5312017202377319
556,0.6880804896354675
557,0.6571898460388184
558,0.6644128561019897
559,0.6808611154556274
560,0.588060200214386
561,0.5653513669967651
562,0.6409435272216797
563,0.656073808670044
564,0.39214301109313965
565,0.4496608376502991
566,0.6880304217338562
567,0.6496274471282959
568,0.49308741092681885
569,0.5139172077178955
570,0.6414635181427002
571,0.4848063886165619
572,0.6462093591690063
573,0.6820530891418457
574,0.5838276743888855
575,0.6801889538764954
576,0.541651725769043
577,0.6570844650268555
578,0.6384595632553101
579,0.4964393675327301
580,0.6855669617652893
581,0.6862651705741882
582,0.610615611076355
583,0.687292754650116
584,0.669066846370697
585,0.6690734624862671
586,0.651294469833374
587,0.666038990020752
588,0.5328506827354431
589,0.45094427466392517
590,0.5891456604003906
591,0.617981493473053
592,0.5623111128807068
593,0.5646073818206787
594,0.6361320614814758
595,0.6337464451789856
596,0.629795253276825
597,0.6431847214698792
598,0.6434239745140076
599,0.6724084615707397
600,0.5913840532302856
601,0.38257285952568054
602,0.6029480695724487
603,0.6551459431648254
604,0.46153610944747925
605,0.6543731093406677
606,0.5011452436447144
607,0.4935620427131653
608,0.5373936295509338
609,0.6149839162826538
610,0.6843780279159546
611,0.5243270397186279
612,0.6297058463096619
613,0.6337926983833313
614,0.6746300458908081
615,0.5677175521850586
616,0.6699529886245728
617,0.5946847200393677
618,0.6908721327781677
619,0.6358890533447266
620,0.6812387108802795
621,0.48521390557289124
622,0.6690013408660889
623,0.6408988237380981
624,0.6847035884857178
625,0.6639114022254944
626,0.45354074239730835
627,0.6085125207901001
628,0.39403805136680603
629,0.6821528077125549
630,0.6022524237632751
631,0.4440593421459198
632,0.668586254119873
633,0.6190971732139587
634,0.571625828742981
635,0.6412317156791687
636,0.6028046607971191
637,0.6910583972930908
638,0.5731724500656128
639,0.6275216937065125
640,0.4529572129249573
641,0.62173992395401
642,0.6298496127128601
643,0.4537294805049896
644,0.676608145236969
645,0.6223030686378479
646,0.6003672480583191
647,0.4428344666957855
648,0.4578011929988861
649,0.489776611328125
650,0.6877781748771667
651,0.6359431743621826
652,0.6275195479393005
653,0.6839035153388977
654,0.5516366362571716
655,0.620560884475708
656,0.5049517750740051
657,0.6929540038108826
658,0.6940445899963379
659,0.6610408425331116
660,0.6039732694625854
661,0.5314859747886658
662,0.6840975284576416
663,0.6697654724121094
664,0.6924487352371216
665,0.6157947778701782
666,0.5160344243049622
667,0.5336896181106567
668,0.5523567795753479
669,0.6755008101463318
670,0.6766933798789978
671,0.6745681166648865
672,0.5503745675086975
673,0.6282390356063843
674,0.6082247495651245
675,0.5657429099082947
676,0.618865966796875
677,0.6573936939239502
678,0.5604518055915833
679,0.4726124405860901
680,0.6886984705924988
681,0.6742870211601257
682,0.6879404783248901
683,0.6821252107620239
684,0.4811176657676697
685,0.5427762269973755
686,0.5247816443443298
687,0.5665107369422913
688,0.6354118585586548
689,0.675536036491394
690,0.6944798231124878
691,0.6699059009552002
692,0.6618822813034058
693,0.643125057220459
694,0.6614060997962952
695,0.6718885898590088
696,0.4903404414653778
697,0.4867992699146271
698,0.6917579174041748
699,0.567224383354187
700,0.6877855658531189
701,0.6420028805732727
702,0.6096853017807007
703,0.645964503288269
704,0.6068947315216064
705,0.6402106881141663
706,0.6596232056617737
707,0.6763993501663208
708,0.6837455034255981
709,0.6816181540489197
710,0.6851600408554077
711,0.6594476103782654
712,0.6909754872322083
713,0.6345114707946777
714,0.6035983562469482
715,0.4581391215324402
716,0.6712311506271362
717,0.544873833656311
718,0.6735751032829285
719,0.6232444643974304
720,0.6433565616607666
721,0.482814759016037
722,0.4230225384235382
723,0.6287442445755005
724,0.590763509273529
725,0.645942747592926
726,0.464092880487442
727,0.48125943541526794
728,0.6800346374511719
729,0.6922977566719055
730,0.5270358920097351
731,0.5752769708633423
732,0.5688697695732117
733,0.568152129650116
734,0.6330404281616211
735,0.6215211153030396
736,0.5737444758415222
737,0.5639040470123291
738,0.5561571717262268
739,0.6083256006240845
740,0.5755891799926758
741,0.6788928508758545
742,0.6567023396492004
743,0.6371273994445801
744,0.4570843577384949
745,0.46402305364608765
746,0.5973570346832275
747,0.6026015281677246
748,0.533531904220581
749,0.6208622455596924
750,0.610430121421814
751,0.6697177290916443
752,0.6772186160087585
753,0.6142367720603943
754,0.6597111225128174
755,0.6573593616485596
756,0.6635120511054993
757,0.687357485294342
758,0.6699502468109131
759,0.6807811260223389
760,0.6676278114318848
761,0.6508694887161255
762,0.573867917060852
763,0.5772730708122253
764,0.5815755724906921
765,0.6599985361099243
766,0.6541256904602051
767,0.6587356925010681
768,0.6425541043281555
769,0.4997328817844391
770,0.6544712781906128
771,0.5778454542160034
772,0.6666510105133057
773,0.5127675533294678
774,0.6577352285385132
775,0.6891981363296509
776,0.6099482178688049
777,0.4902995824813843
778,0.6048283576965332
779,0.6388346552848816
780,0.5908321142196655
781,0.6410629153251648
782,0.5122197866439819
783,0.6232618093490601
784,0.681072473526001
785,0.6781602501869202
786,0.6139138340950012
787,0.683072566986084
788,0.4296215772628784
789,0.5803797245025635
790,0.6563381552696228
791,0.5751215219497681
792,0.6267210841178894
793,0.6056300401687622
794,0.5569910407066345
795,0.5719717144966125
796,0.6142147779464722
797,0.624377965927124
798,0.6211022138595581
799,0.4865434169769287
800,0.5355985760688782
801,0.640787661075592
802,0.669700562953949
803,0.666811466217041
804,0.6809609532356262
805,0.6201510429382324
806,0.6549453139305115
807,0.668900191783905
808,0.614723801612854
809,0.6675676107406616
810,0.6692537069320679
811,0.628277599811554
812,0.6278764605522156
813,0.6456587910652161
814,0.5827396512031555
815,0.6430809497833252
816,0.6743404865264893
817,0.5749582052230835
818,0.48906630277633667
819,0.6360583901405334
820,0.6633557081222534
821,0.6042467951774597
822,0.40201902389526367
823,0.4640968441963196
824,0.6364372372627258
825,0.5719845294952393
826,0.684179425239563
827,0.5015847682952881
828,0.6462434530258179
829,0.4955954849720001
830,0.6517301797866821
831,0.6272572875022888
832,0.6238625049591064
833,0.6427961587905884
834,0.6122708916664124
835,0.6270334720611572
836,0.6687326431274414
837,0.6830282211303711
838,0.6380517482757568
839,0.5839793086051941
840,0.41851991415023804
841,0.5751596093177795
842,0.5889713764190674
843,0.668411910533905
844,0.5172788500785828
845,0.5798406600952148
846,0.4617691934108734
847,0.6392681002616882
848,0.6541123986244202
849,0.6718552708625793
850,0.6817211508750916
851,0.6762216091156006
852,0.6588996052742004
853,0.5992385745048523
854,0.6785025596618652
855,0.5423291325569153
856,0.5361714959144592
857,0.6173844933509827
858,0.5400963425636292
859,0.5445419549942017
860,0.6463765501976013
861,0.5881342887878418
862,0.6063108444213867
863,0.659035861492157
864,0.6908434629440308
865,0.6593748927116394
866,0.664898157119751
867,0.6770800948143005
868,0.6641833782196045
869,0.6569175124168396
870,0.6669827699661255
871,0.4894992709159851
872,0.6803176999092102
873,0.5167059302330017
874,0.5260868072509766
875,0.6586862206459045
876,0.6369008421897888
877,0.6689372658729553
878,0.6899555325508118
879,0.5560547113418579
880,0.6109289526939392
881,0.5971421003341675
882,0.5901103019714355
883,0.5436609983444214
884,0.6467651128768921
885,0.6391119956970215
886,0.6638254523277283
887,0.5986834168434143
888,0.6629492044448853
889,0.6823959350585938
890,0.5998092293739319
891,0.46031269431114197
892,0.6453801989555359
893,0.6540695428848267
894,0.6621170043945312
895,0.657966136932373
896,0.6020427346229553
897,0.6322227120399475
898,0.49448537826538086
899,0.6874042749404907
900,0.6444692611694336
901,0.6511653661727905
902,0.6264854669570923
903,0.6491718888282776
904,0.6589258909225464
905,0.48842599987983704
906,0.6803869605064392
907,0.6961046457290649
908,0.581756591796875
909,0.6584727764129639
910,0.6093478202819824
911,0.5610811114311218
912,0.656521201133728
913,0.5593891143798828
914,0.5777804851531982
915,0.6470037698745728
916,0.5447304844856262
917,0.6172136664390564
918,0.6745598912239075
919,0.6503835320472717
920,0.6740097403526306
921,0.46986305713653564
922,0.6490780115127563
923,0.5718070268630981
924,0.47385910153388977
925,0.6547334790229797
926,0.6588789224624634
927,0.5739659070968628
928,0.3811090886592865
929,0.6028187274932861
930,0.530739963054657
931,0.5276414752006531
932,0.5744872093200684
933,0.5175261497497559
934,0.5990548729896545
935,0.6467200517654419
936,0.6640819311141968
937,0.5488677620887756
938,0.32898056507110596
939,0.6458495855331421
940,0.3880307972431183
941,0.6730672717094421
942,0.6359255313873291
943,0.6521516442298889
944,0.6764935851097107
945,0.5938536524772644
946,0.6873446106910706
947,0.6522543430328369
948,0.6714937686920166
949,0.6627513766288757
950,0.6092937588691711
951,0.46177244186401367
952,0.4249846041202545
953,0.48085853457450867
954,0.5164920687675476
955,0.6381346583366394
956,0.6547554731369019
957,0.4971855580806732
958,0.6029756665229797
959,0.4152279198169708
960,0.4505434036254883
961,0.48693645000457764
962,0.6144571304321289
963,0.6707684993743896
964,0.6654062271118164
965,0.6934692859649658
966,0.6630387902259827
967,0.6284481287002563
968,0.4460195004940033
969,0.6686800122261047
970,0.5660192370414734
971,0.5020899176597595
972,0.4447459578514099
973,0.3774681091308594
974,0.6242641806602478
975,0.5818057060241699
976,0.6056100726127625
977,0.5476623177528381
978,0.6424799561500549
979,0.6837661862373352
980,0.4907565712928772
981,0.682212233543396
982,0.5733110308647156
983,0.5416287183761597
984,0.4861181974411011
985,0.5588393807411194
986,0.6137683987617493
987,0.503363311290741
988,0.6310244202613831
989,0.5623874068260193
990,0.6253489255905151
991,0.6500970721244812
992,0.6804558634757996
993,0.532797634601593
994,0.420992374420166
995,0.6709848642349243
996,0.46562784910202026
997,0.4221179485321045
998,0.6735071539878845
999,0.6476386785507202
